instrument_id,month,date,value,kind,source,retrieved_at,note
FUND_TRUXT_LB,2023-07,2023-07-31,1.5046631,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO)
FUND_TRUXT_LB,2023-08,2023-08-31,1.4429254,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO)
FUND_TRUXT_LB,2023-09,2023-09-29,1.4146339,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO)
FUND_TRUXT_LB,2023-10,2023-10-31,1.312784,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO)
FUND_TRUXT_LB,2023-11,2023-11-30,1.4478309,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO)
FUND_TRUXT_LB,2023-12,2023-12-29,1.4768169,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2024-01,2024-01-31,1.4304805,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2024-02,2024-02-29,1.4358697,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2024-03,2024-03-28,1.4808747,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2024-04,2024-04-30,1.3949879,price,cvm_inf_diario,2026-09-11T13:30:59+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2024-05,2024-05-31,1.3652507,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2024-06,2024-06-28,1.3638582,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2024-07,2024-07-31,1.4627449,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2024-08,2024-08-30,1.5447606,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2024-09,2024-09-30,1.5131548,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2024-10,2024-10-31,1.5108742,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2024-11,2024-11-29,1.4651886,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2024-12,2024-12-31,1.4195447,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2025-01,2025-01-31,1.5021955,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2025-02,2025-02-28,1.4751236,price,cvm_inf_diario,2026-09-11T13:42:09+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2025-03,2025-03-31,1.4707655,price,cvm_inf_diario,2026-09-11T13:31:16+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
FUND_TRUXT_LB,2025-04,2025-04-30,1.6202784,price,cvm_inf_diario,2026-09-11T13:31:16+00:00,cota do ultimo dia util do mes (CNPJ_FUNDO_CLASSE)
HAPV3,2023-04,2023-04-28,2.7599998474121095,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2023-05,2023-05-31,3.9899998982747396,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2023-06,2023-06-30,4.3799997965494795,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2023-07,2023-07-31,4.8,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2023-08,2023-08-31,4.259999847412109,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2023-09,2023-09-29,4.7,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2023-10,2023-10-31,3.6899998982747397,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2023-11,2023-11-30,4.369999694824219,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2023-12,2023-12-28,4.45,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2024-01,2024-01-31,3.88000005086263,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2024-02,2024-02-29,3.66999994913737,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2024-03,2024-03-28,3.7,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2024-04,2024-04-30,3.6899998982747397,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2024-05,2024-05-31,3.9899998982747396,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2024-06,2024-06-28,3.83000005086263,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2024-07,2024-07-31,4.06999994913737,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2024-08,2024-08-30,4.23999989827474,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2024-09,2024-09-30,4.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2024-10,2024-10-31,3.51999994913737,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2024-11,2024-11-29,2.7,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2024-12,2024-12-30,2.23000005086263,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2025-01,2025-01-31,2.41999994913737,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2025-02,2025-02-28,2.109999974568685,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2025-03,2025-03-31,2.209999847412109,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
HAPV3,2025-04,2025-04-30,2.3199999491373697,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes; dividido por 15
IBOV,2023-04,2023-04-28,104432.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2023-05,2023-05-31,108335.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2023-06,2023-06-30,118087.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2023-07,2023-07-31,121943.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2023-08,2023-08-31,115742.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2023-09,2023-09-29,116565.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2023-10,2023-10-31,113144.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2023-11,2023-11-30,127331.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2023-12,2023-12-28,134185.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2024-01,2024-01-31,127752.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2024-02,2024-02-29,129020.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2024-03,2024-03-28,128106.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2024-04,2024-04-30,125924.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2024-05,2024-05-31,122098.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2024-06,2024-06-28,123907.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2024-07,2024-07-31,127652.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2024-08,2024-08-30,136004.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2024-09,2024-09-30,131816.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2024-10,2024-10-31,129713.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2024-11,2024-11-29,125668.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2024-12,2024-12-30,120283.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2025-01,2025-01-31,126135.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2025-02,2025-02-28,122799.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2025-03,2025-03-31,130260.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
IBOV,2025-04,2025-04-30,135067.0,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2023-04,2023-04-28,14.399999618530273,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2023-05,2023-05-31,17.68181800842285,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2023-06,2023-06-30,18.18181800842285,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2023-07,2023-07-31,17.045454025268555,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2023-08,2023-08-31,14.57272720336914,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2023-09,2023-09-29,12.181818008422852,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2023-10,2023-10-31,11.145454406738281,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2023-11,2023-11-30,14.881817817687988,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2023-12,2023-12-28,15.836362838745117,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2024-01,2024-01-31,14.590909004211426,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2024-02,2024-02-29,14.363636016845703,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2024-03,2024-03-28,15.436363220214844,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2024-04,2024-04-30,13.936363220214844,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2024-05,2024-05-31,11.927271842956543,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2024-06,2024-06-28,11.345454216003418,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2024-07,2024-07-31,12.054545402526855,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2024-08,2024-08-30,15.727272033691406,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2024-09,2024-09-30,16.418180465698242,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2024-10,2024-10-31,16.881818771362305,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2024-11,2024-11-29,13.690909385681152,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2024-12,2024-12-30,12.119999885559082,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2025-01,2025-01-31,13.649999618530273,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2025-02,2025-02-28,11.329999923706055,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2025-03,2025-03-31,12.229999542236328,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
LREN3,2025-04,2025-04-30,14.609999656677246,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MACRO_CDI,2023-04,2023-04-28,0.9181412243290277,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2023-05,2023-05-31,1.1233146856986398,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2023-06,2023-06-30,1.0719822473548524,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2023-07,2023-07-31,1.0719822473548524,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2023-08,2023-08-31,1.1374956476198017,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2023-09,2023-09-29,0.9729017544111374,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2023-10,2023-10-31,0.9975672238483169,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2023-11,2023-11-30,0.9159878255821985,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2023-12,2023-12-29,0.8945247967375058,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2024-01,2024-01-31,0.9666901743658141,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2024-02,2024-02-29,0.8002004357681836,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2024-03,2024-03-28,0.8316737660555074,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2024-04,2024-04-30,0.8874331113757794,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2024-05,2024-05-31,0.8324420253383646,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2024-06,2024-06-28,0.7883369678362895,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2024-07,2024-07-31,0.9071223424248709,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2024-08,2024-08-30,0.8675116705918473,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2024-09,2024-09-30,0.835157409379228,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2024-10,2024-10-31,0.9279575755079428,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2024-11,2024-11-29,0.7929903920274706,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2024-12,2024-12-31,0.93143107189948,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2025-01,2025-01-31,1.013201356414828,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2025-02,2025-02-28,0.9853222624513602,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2025-03,2025-03-31,0.9640295622482142,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_CDI,2025-04,2025-04-30,1.0558796236773471,return_pct,bcb_sgs_12,2026-09-11T13:38:18+00:00,CDI diario capitalizado no mes
MACRO_IPCA,2023-04,2023-04-01,0.61,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2023-05,2023-05-01,0.23,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2023-06,2023-06-01,-0.08,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2023-07,2023-07-01,0.12,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2023-08,2023-08-01,0.23,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2023-09,2023-09-01,0.26,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2023-10,2023-10-01,0.24,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2023-11,2023-11-01,0.28,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2023-12,2023-12-01,0.56,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2024-01,2024-01-01,0.42,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2024-02,2024-02-01,0.83,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2024-03,2024-03-01,0.16,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2024-04,2024-04-01,0.38,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2024-05,2024-05-01,0.46,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2024-06,2024-06-01,0.21,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2024-07,2024-07-01,0.38,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2024-08,2024-08-01,-0.02,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2024-09,2024-09-01,0.44,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2024-10,2024-10-01,0.56,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2024-11,2024-11-01,0.39,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2024-12,2024-12-01,0.52,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2025-01,2025-01-01,0.16,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2025-02,2025-02-01,1.31,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2025-03,2025-03-01,0.56,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MACRO_IPCA,2025-04,2025-04-01,0.43,return_pct,bcb_sgs_433,2026-09-11T13:38:18+00:00,IPCA do mes
MRFG3,2023-04,2023-04-28,6.473089218139648,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2023-05,2023-05-31,6.602352142333984,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2023-06,2023-06-30,7.2287797927856445,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2023-07,2023-07-31,7.377930164337158,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2023-08,2023-08-31,7.409999847412109,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2023-09,2023-09-29,7.130000114440918,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2023-10,2023-10-31,6.460000038146973,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2023-11,2023-11-30,9.720000267028809,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2023-12,2023-12-28,9.699999809265137,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2024-01,2024-01-31,9.40999984741211,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2024-02,2024-02-29,9.899999618530273,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2024-03,2024-03-28,10.3100004196167,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2024-04,2024-04-30,9.449999809265137,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2024-05,2024-05-31,11.279999732971191,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2024-06,2024-06-28,12.359999656677246,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2024-07,2024-07-31,11.3100004196167,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2024-08,2024-08-30,14.5600004196167,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2024-09,2024-09-30,13.640000343322754,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2024-10,2024-10-31,15.6899995803833,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2024-11,2024-11-29,18.770000457763672,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2024-12,2024-12-30,17.030000686645508,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2025-01,2025-01-31,15.890000343322754,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2025-02,2025-02-28,13.630000114440918,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2025-03,2025-03-31,18.059999465942383,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
MRFG3,2025-04,2025-04-30,21.479999542236328,price,yfinance,2026-09-11T13:38:18+00:00,fechamento do ultimo pregao do mes
